"Date","Price","Open","High","Low","Vol.","Change %"
"02/27/2002","119.650","119.910","120.000","119.570","0.52K","-0.22%"
"02/26/2002","119.910","119.020","120.130","119.010","1.39K","0.59%"
"02/25/2002","119.210","118.610","119.230","118.570","0.34K","0.49%"
"02/22/2002","118.630","119.250","119.300","118.360","2.38K","-0.53%"
"02/21/2002","119.260","118.980","119.360","118.970","0.48K","0.16%"
"02/20/2002","119.070","118.260","119.150","118.350","3.06K","0.50%"
"02/19/2002","118.480","119.190","119.500","118.260","5.00K","-0.24%"
"02/15/2002","118.770","118.890","119.020","118.620","0.00K","0.17%"
"02/14/2002","118.570","118.900","119.120","118.570","1.67K","-0.33%"
"02/13/2002","118.960","118.580","119.000","118.480","0.39K","0.46%"
"02/12/2002","118.420","118.480","118.750","118.300","0.38K","-0.20%"
"02/11/2002","118.660","119.220","119.300","118.350","2.52K","-0.45%"
"02/08/2002","119.200","119.110","119.350","118.960","0.95K","-0.06%"
"02/07/2002","119.270","119.900","119.950","119.150","1.64K","-0.23%"
"02/06/2002","119.550","119.760","120.050","119.330","0.67K","-0.04%"
"02/05/2002","119.600","119.010","119.860","119.010","0.78K","0.43%"
"02/04/2002","119.090","120.030","120.080","118.960","2.16K","-0.74%"
"02/01/2002","119.980","120.450","120.550","119.850","0.84K","-0.51%"
"01/31/2002","120.590","120.010","120.600","119.760","1.03K","0.45%"
"01/30/2002","120.050","119.750","120.240","119.510","2.41K","0.13%"
"01/29/2002","119.890","120.100","120.370","119.710","1.41K","-0.37%"
"01/28/2002","120.330","119.950","120.800","120.040","0.55K","0.12%"
"01/25/2002","120.180","118.790","120.300","118.730","1.90K","1.03%"
"01/24/2002","118.960","118.740","119.010","118.670","0.47K","0.10%"
"01/23/2002","118.840","117.910","118.970","117.920","1.10K","0.67%"
"01/22/2002","118.050","118.110","118.540","118.040","0.68K","0.16%"
"01/18/2002","117.860","118.370","118.450","117.850","0.00K","-0.28%"
"01/17/2002","118.190","117.980","118.400","118.050","0.25K","0.20%"
"01/16/2002","117.950","117.820","118.070","117.780","0.77K","0.21%"
"01/15/2002","117.700","117.040","117.750","116.920","4.25K","0.72%"
"01/14/2002","116.860","116.850","117.100","116.750","0.26K","-0.14%"
"01/11/2002","117.020","117.140","117.380","117.010","0.21K","-0.26%"
"01/10/2002","117.330","117.070","117.350","117.020","0.21K","-0.05%"
"01/09/2002","117.390","117.200","117.800","117.170","0.38K","0.14%"
"01/08/2002","117.230","117.330","117.580","117.190","0.24K","0.22%"
"01/07/2002","116.970","116.340","117.450","116.340","0.53K","0.19%"
"01/04/2002","116.750","116.460","116.990","116.450","0.30K","0.18%"
"01/03/2002","116.540","116.250","116.800","116.100","0.55K","0.23%"
"01/02/2002","116.270","116.810","116.910","116.000","2.58K","-0.80%"
"12/31/2001","117.210","117.640","117.750","116.980","1.81K","-0.52%"
"12/28/2001","117.820","118.080","118.340","117.780","0.32K","-0.22%"
"12/27/2001","118.080","118.430","118.450","117.700","0.62K","-0.30%"
"12/26/2001","118.430","118.370","118.680","118.330","1.26K","-0.09%"
"12/24/2001","118.540","117.100","118.850","117.200","1.51K","0.96%"
"12/21/2001","117.410","116.310","117.600","116.310","4.85K","1.11%"
"12/20/2001","116.120","116.150","116.480","116.100","0.44K","0.04%"
"12/19/2001","116.070","115.860","116.280","115.810","0.77K","0.35%"
"12/18/2001","115.670","115.740","115.950","115.600","0.45K","0.72%"
"12/17/2001","114.840","114.970","115.080","114.800","0.00K","-0.05%"
"12/14/2001","114.900","115.460","115.460","114.860","0.32K","-0.78%"
"12/13/2001","115.800","115.350","115.900","115.250","0.20K","0.40%"
"12/12/2001","115.340","115.470","115.780","115.330","0.50K","-0.64%"
"12/11/2001","116.080","116.070","116.330","116.020","2.87K","-0.17%"
"12/10/2001","116.280","116.030","116.800","116.100","0.86K","0.11%"
"12/07/2001","116.150","115.770","116.280","115.770","0.92K","0.41%"
"12/06/2001","115.670","116.400","116.500","115.630","1.96K","-0.73%"
"12/05/2001","116.520","115.820","116.700","115.820","2.43K","0.34%"
"12/04/2001","116.120","116.070","116.200","116.000","0.25K","0.04%"
"12/03/2001","116.070","115.630","116.300","115.650","3.28K","0.45%"
"11/30/2001","115.550","116.330","116.600","115.270","3.88K","-0.60%"
"11/29/2001","116.250","116.360","116.550","115.780","7.28K","0.02%"
"11/28/2001","116.230","116.640","116.800","116.200","4.18K","-0.64%"
"11/27/2001","116.980","117.040","117.400","116.930","0.55K","-0.16%"
"11/26/2001","117.170","117.200","117.380","116.920","0.33K","-0.26%"
"11/23/2001","117.470","117.470","117.980","117.130","1.75K","0.11%"
"11/21/2001","117.340","117.020","117.600","117.030","","0.45%"
"11/20/2001","116.810","116.710","117.000","116.620","0.53K","0.06%"
"11/19/2001","116.740","116.790","117.420","116.830","0.61K","0.18%"
"11/16/2001","116.530","116.420","116.640","116.320","0.62K","-0.18%"
"11/15/2001","116.740","116.620","116.800","116.300","0.55K","0.29%"
"11/14/2001","116.400","116.700","117.050","116.300","0.60K","-0.19%"
"11/13/2001","116.620","115.900","116.840","116.010","11.42K","0.93%"
"11/12/2001","115.550","115.270","115.550","115.300","0.02K","0.20%"
"11/09/2001","115.320","115.440","115.570","115.200","0.15K","-0.05%"
"11/08/2001","115.380","114.940","115.650","114.750","0.47K","0.11%"
"11/07/2001","115.250","114.570","115.320","114.450","0.76K","0.19%"
"11/06/2001","115.030","115.040","115.280","114.900","0.26K","-0.19%"
"11/05/2001","115.250","115.090","115.540","115.090","0.28K","0.45%"
"11/02/2001","114.730","114.500","114.920","114.350","0.01K","0.07%"
"11/01/2001","114.650","114.900","114.950","113.920","0.70K","-0.43%"
"10/31/2001","115.150","114.540","115.300","114.540","1.36K","0.42%"
"10/30/2001","114.670","114.400","114.790","114.110","0.54K","-0.03%"
"10/29/2001","114.710","115.390","115.490","114.550","0.72K","-1.03%"
"10/26/2001","115.900","115.630","116.090","115.730","0.23K","0.01%"
"10/25/2001","115.890","116.120","116.450","115.450","1.71K","-0.06%"
"10/24/2001","115.960","115.910","116.180","115.900","0.33K","-0.23%"
"10/23/2001","116.230","116.080","116.600","116.150","0.71K","0.11%"
"10/22/2001","116.100","115.180","116.380","115.280","2.50K","0.80%"
"10/19/2001","115.180","114.850","115.400","114.920","0.36K","0.38%"
"10/18/2001","114.740","114.640","115.040","114.580","0.37K","-0.03%"
"10/17/2001","114.780","114.530","114.910","114.100","0.36K","0.49%"
"10/16/2001","114.220","114.380","114.750","114.020","0.37K","0.05%"
"10/15/2001","114.160","113.760","114.350","113.840","0.25K","-0.11%"
"10/12/2001","114.280","114.720","114.900","113.850","0.46K","-0.50%"
"10/11/2001","114.850","114.040","115.260","114.020","0.76K","0.66%"
"10/10/2001","114.100","112.790","114.140","113.640","0.33K","0.28%"
"10/09/2001","113.780","112.790","113.810","112.850","1.61K","0.73%"
"10/08/2001","112.960","113.070","113.180","112.620","0.79K","-0.30%"
"10/05/2001","113.300","113.510","113.480","113.080","0.90K","-0.22%"
"10/04/2001","113.550","113.510","113.940","113.400","0.37K","-0.11%"
"10/03/2001","113.670","113.200","113.680","112.950","1.29K","0.26%"
"10/02/2001","113.380","113.520","113.800","113.200","0.49K","0.01%"
"10/01/2001","113.370","114.010","114.140","113.340","0.83K","-0.52%"
"09/28/2001","113.960","113.680","114.120","113.360","0.72K","0.41%"
"09/27/2001","113.500","113.210","113.620","113.030","0.39K","0.73%"
"09/26/2001","112.680","112.630","113.040","112.630","0.24K","-0.02%"
"09/25/2001","112.700","113.370","113.430","112.460","0.28K","-0.63%"
"09/24/2001","113.420","113.250","113.680","113.170","0.27K","-0.18%"
"09/21/2001","113.630","112.990","113.960","112.810","0.54K","1.12%"
"09/20/2001","112.370","112.400","112.620","112.160","1.01K","0.26%"
"09/19/2001","112.080","112.760","112.860","111.880","0.78K","-0.24%"
"09/18/2001","112.350","112.890","113.000","112.240","0.48K","0.44%"
"09/17/2001","111.860","112.640","112.640","111.350","0.95K","-2.42%"
"09/11/2001","114.640","114.810","115.020","114.700","","0.00%"
"09/10/2001","114.640","113.890","114.850","113.980","0.02K","0.48%"
"09/07/2001","114.090","114.970","115.200","113.950","1.57K","-0.83%"
"09/06/2001","115.040","115.700","116.140","114.900","1.19K","-0.55%"
"09/05/2001","115.680","115.530","115.850","115.380","0.58K","-0.09%"
"09/04/2001","115.780","114.310","115.780","114.350","2.00K","1.97%"
"08/31/2001","113.540","112.970","113.820","112.720","1.16K","0.59%"
"08/30/2001","112.870","113.850","113.880","112.750","0.63K","-0.61%"
"08/29/2001","113.560","113.430","113.700","113.110","0.45K","0.05%"
"08/28/2001","113.500","113.420","114.320","113.350","1.19K","0.04%"
"08/27/2001","113.460","113.460","113.800","113.450","0.34K","0.01%"
"08/24/2001","113.450","113.300","113.900","113.140","0.58K","0.23%"
"08/23/2001","113.190","113.410","113.700","113.050","0.82K","-0.19%"
"08/22/2001","113.410","112.950","113.420","112.470","1.19K","0.04%"
"08/21/2001","113.370","113.590","113.950","113.270","1.07K","-0.11%"
"08/20/2001","113.500","113.170","113.760","113.000","0.92K","0.33%"
"08/17/2001","113.130","113.470","113.630","113.040","0.55K","-0.06%"
"08/16/2001","113.200","113.230","113.700","112.560","0.97K","-0.05%"
"08/15/2001","113.260","114.520","114.520","113.170","1.45K","-1.07%"
"08/14/2001","114.480","115.150","115.580","114.440","1.14K","-0.59%"
"08/13/2001","115.160","115.450","115.540","114.800","0.90K","-0.23%"
"08/10/2001","115.420","115.480","115.550","115.140","0.67K","0.01%"
"08/09/2001","115.410","116.670","116.670","115.220","2.42K","-1.06%"
"08/08/2001","116.650","117.020","117.250","116.650","0.69K","-0.32%"
"08/07/2001","117.020","116.600","117.210","116.600","0.59K","0.39%"
"08/06/2001","116.570","116.380","116.850","116.380","0.60K","0.22%"
"08/03/2001","116.310","116.420","116.920","116.010","0.85K","-0.09%"
"08/02/2001","116.410","116.650","116.950","116.390","1.37K","-0.25%"
"08/01/2001","116.700","117.250","117.250","116.560","0.95K","-0.59%"
"07/31/2001","117.390","117.500","117.600","117.020","0.51K","-0.02%"
"07/30/2001","117.410","117.030","117.670","116.990","0.30K","0.23%"
"07/27/2001","117.140","116.990","117.550","116.660","0.84K","0.18%"
"07/26/2001","116.930","116.780","117.320","116.580","1.24K","0.10%"
"07/25/2001","116.810","117.510","117.650","116.680","1.44K","-0.43%"
"07/24/2001","117.310","117.930","117.930","117.250","0.80K","-0.61%"
"07/23/2001","118.030","117.630","118.330","117.620","0.81K","0.52%"
"07/20/2001","117.420","117.500","117.600","116.900","2.13K","-0.09%"
"07/19/2001","117.530","117.560","117.960","117.050","2.58K","-0.06%"
"07/18/2001","117.600","119.000","119.220","117.450","3.75K","-1.32%"
"07/17/2001","119.170","119.850","120.110","118.900","0.95K","-0.29%"
"07/16/2001","119.520","119.390","119.570","119.080","0.52K","-0.08%"
"07/13/2001","119.620","119.460","119.830","119.160","0.51K","0.23%"
"07/12/2001","119.340","119.170","119.600","119.010","1.62K","0.34%"
"07/11/2001","118.940","119.290","119.490","118.380","7.01K","-0.40%"
"07/10/2001","119.420","119.750","119.920","119.110","3.83K","-0.57%"
"07/09/2001","120.110","120.150","120.410","119.790","0.79K","-0.03%"
"07/06/2001","120.150","121.110","121.290","120.100","1.13K","-0.87%"
"07/05/2001","121.210","120.550","121.290","120.460","4.77K","0.87%"
"07/04/2001","120.160","119.940","120.290","119.940","0.88K","0.28%"
"07/03/2001","119.830","119.870","119.990","119.560","0.34K","-0.11%"
"07/02/2001","119.960","119.700","120.180","119.700","1.57K","0.18%"
"06/29/2001","119.750","120.300","120.300","119.720","1.20K","-0.45%"
"06/28/2001","120.290","118.700","120.370","118.700","2.54K","1.36%"
"06/27/2001","118.680","118.330","118.840","118.110","0.48K","0.30%"
"06/26/2001","118.320","118.680","118.740","118.140","0.70K","-0.19%"
"06/25/2001","118.550","119.080","119.090","118.400","0.59K","-0.57%"
"06/22/2001","119.230","119.300","119.550","118.920","0.63K","0.04%"
"06/21/2001","119.180","119.490","119.580","119.020","0.53K","-0.22%"
"06/20/2001","119.440","119.430","119.940","119.270","0.79K","0.05%"
"06/19/2001","119.380","118.760","119.500","118.810","0.66K","0.56%"
"06/18/2001","118.710","118.460","119.000","118.400","0.39K","0.36%"
"06/15/2001","118.280","117.930","118.340","117.500","0.57K","0.25%"
"06/14/2001","117.980","118.910","119.510","117.970","0.54K","-0.94%"
"06/13/2001","119.100","119.320","119.490","118.870","0.52K","-0.49%"
"06/12/2001","119.690","120.200","120.200","119.570","0.70K","-0.36%"
"06/11/2001","120.120","119.350","120.330","119.280","2.64K","0.71%"
"06/08/2001","119.270","119.080","119.670","119.140","0.81K","0.07%"
"06/07/2001","119.190","119.520","119.640","119.000","4.15K","-0.19%"
"06/06/2001","119.420","118.700","119.680","118.540","0.83K","0.54%"
"06/05/2001","118.780","119.290","119.600","118.700","0.51K","-0.36%"
"06/04/2001","119.210","119.160","119.440","118.630","0.46K","0.18%"
"06/01/2001","118.990","119.140","119.450","118.750","0.69K","-0.17%"
"05/31/2001","119.190","118.340","119.330","118.340","1.09K","0.74%"
"05/30/2001","118.310","118.470","118.540","118.030","0.32K","0.03%"
"05/29/2001","118.280","118.080","118.700","118.060","0.49K","0.02%"
"05/25/2001","118.260","118.400","118.640","117.890","0.58K","-0.16%"
"05/24/2001","118.450","118.530","118.780","117.900","0.66K","0.03%"
"05/23/2001","118.410","117.830","118.500","117.670","1.40K","0.53%"
"05/22/2001","117.790","116.610","118.050","116.620","5.29K","1.04%"
"05/21/2001","116.580","116.400","116.970","116.300","0.33K","0.10%"
"05/18/2001","116.460","116.250","116.950","116.210","0.64K","0.26%"
"05/17/2001","116.160","116.240","116.600","115.850","1.04K","-0.07%"
"05/16/2001","116.240","116.570","117.230","116.070","1.43K","-0.48%"
"05/15/2001","116.800","117.240","117.320","116.670","0.51K","-0.36%"
"05/14/2001","117.220","117.100","117.450","117.060","0.58K","0.21%"
"05/11/2001","116.980","116.440","117.190","116.440","0.62K","0.39%"
"05/10/2001","116.520","116.060","116.800","115.550","1.76K","0.26%"
"05/09/2001","116.220","116.100","116.460","116.060","0.46K","-0.02%"
"05/08/2001","116.240","115.400","116.300","115.360","0.96K","0.65%"
"05/07/2001","115.490","115.280","115.490","115.270","0.53K","0.35%"
"05/04/2001","115.090","115.450","115.450","114.380","1.18K","-0.38%"
"05/03/2001","115.530","115.000","115.680","114.900","1.06K","0.18%"
"05/02/2001","115.320","115.360","115.770","115.080","0.69K","-0.12%"
"05/01/2001","115.460","115.820","116.100","115.250","0.97K","-0.42%"
"04/30/2001","115.950","115.780","116.280","115.720","0.86K","0.12%"
"04/27/2001","115.810","114.750","116.000","114.520","1.31K","1.06%"
"04/26/2001","114.590","115.010","115.380","114.550","0.58K","-0.49%"
"04/25/2001","115.160","115.420","115.650","114.780","0.71K","-0.16%"
"04/24/2001","115.340","115.000","115.510","114.600","0.68K","0.38%"
"04/23/2001","114.900","114.300","115.250","114.010","1.01K","0.37%"
"04/20/2001","114.480","114.850","115.200","114.380","1.58K","-0.60%"
"04/19/2001","115.170","116.280","116.550","115.050","1.35K","-0.91%"
"04/18/2001","116.230","116.580","117.700","115.800","1.94K","-0.33%"
"04/17/2001","116.620","116.110","116.950","115.830","1.62K","0.31%"
"04/16/2001","116.260","116.450","116.650","116.200","0.63K","0.54%"
"04/12/2001","115.630","116.170","116.270","115.330","1.21K","-0.51%"
"04/11/2001","116.220","116.000","116.750","115.720","1.78K","0.13%"
"04/10/2001","116.070","115.600","116.280","115.200","0.78K","0.58%"
"04/09/2001","115.400","114.790","115.400","114.800","0.45K","0.44%"
"04/06/2001","114.900","115.590","115.950","114.690","0.74K","-0.57%"
"04/05/2001","115.560","115.190","115.810","114.510","0.69K","0.26%"
"04/04/2001","115.260","115.710","116.140","114.920","1.03K","-0.51%"
"04/03/2001","115.850","117.340","117.340","115.750","1.72K","-1.40%"
"04/02/2001","117.500","117.770","117.890","117.000","0.92K","-0.11%"
"03/30/2001","117.630","116.700","117.780","116.600","1.33K","0.72%"
"03/29/2001","116.790","116.030","116.900","116.010","1.22K","0.58%"
"03/28/2001","116.120","115.450","116.270","115.500","0.77K","0.48%"
"03/27/2001","115.560","115.140","116.000","115.050","1.41K","0.19%"
"03/26/2001","115.340","116.080","116.160","115.260","0.95K","-0.67%"
"03/23/2001","116.120","116.480","116.560","115.400","1.00K","-0.31%"
"03/22/2001","116.480","115.560","116.900","115.620","1.48K","0.71%"
"03/21/2001","115.660","115.660","115.840","113.850","1.87K","1.22%"
"03/20/2001","114.270","114.270","115.260","114.260","1.79K","-0.84%"
"03/19/2001","115.240","115.240","115.240","115.240","","0.00%"
"03/16/2001","115.240","114.840","115.380","115.080","0.15K","0.45%"
"03/15/2001","114.720","113.600","115.100","114.100","0.70K","0.84%"
"03/14/2001","113.760","113.060","113.840","112.800","0.58K","0.58%"
"03/13/2001","113.100","111.940","113.230","111.940","0.37K","0.94%"
"03/12/2001","112.050","111.420","112.140","111.500","0.78K","0.51%"
"03/09/2001","111.480","111.380","111.700","111.000","0.99K","-0.04%"
"03/08/2001","111.530","111.820","111.820","111.320","0.42K","-0.30%"
"03/07/2001","111.860","111.150","112.030","111.000","2.61K","0.56%"
"03/06/2001","111.240","111.610","111.850","111.160","0.29K","-0.32%"
"03/05/2001","111.600","111.100","111.700","111.200","0.34K","0.36%"
"03/02/2001","111.200","111.400","111.520","110.810","0.73K","-0.08%"
"03/01/2001","111.290","112.010","112.010","111.230","0.67K","-0.63%"
"02/28/2001","112.000","112.260","112.450","111.700","0.76K","-0.34%"
"02/27/2001","112.380","112.990","113.020","111.940","0.57K","-0.37%"
"02/26/2001","112.800","112.130","113.100","112.150","0.72K","0.65%"
"02/23/2001","112.070","113.450","113.550","111.900","1.09K","-1.09%"
"02/22/2001","113.310","112.840","113.650","112.670","1.03K","0.18%"
"02/21/2001","113.110","112.840","113.350","112.250","0.75K","0.23%"
"02/20/2001","112.850","111.850","113.290","111.820","0.51K","0.50%"
"02/16/2001","112.290","113.060","113.140","112.030","0.14K","-0.86%"
"02/15/2001","113.260","112.060","113.290","112.050","1.15K","1.10%"
"02/14/2001","112.030","111.950","112.250","111.770","0.34K","0.05%"
"02/13/2001","111.970","111.000","112.240","110.980","1.14K","0.72%"
"02/12/2001","111.170","111.630","111.620","111.040","0.57K","-0.33%"
"02/09/2001","111.540","111.980","112.500","111.420","0.47K","-0.49%"
"02/08/2001","112.090","111.020","112.250","111.020","1.24K","1.05%"
